Site,LocationName,Time,Value,Quality,Approval,Qualifiers,Parameter,Unit
MK307635,Nukuhou at Glenholme Rd,26/01/2023 10:55,0.864567565,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,26/01/2023 11:00,0.859019684,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,26/01/2023 11:05,0.864569959,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,26/01/2023 11:10,0.865225885,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,26/01/2023 11:15,0.864572353,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,26/01/2023 11:20,0.861306981,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,26/01/2023 11:25,0.862288926,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,26/01/2023 11:30,0.861963158,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,26/01/2023 11:35,0.861964353,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,26/01/2023 11:40,0.861965549,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,26/01/2023 11:45,0.858703936,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,26/01/2023 11:50,0.859027383,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,26/01/2023 11:55,0.859032817,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,26/01/2023 12:00,0.857728322,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,26/01/2023 12:05,0.857729515,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,26/01/2023 12:10,0.857404404,500,Approved,,Discharge,m^3/s
